Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Revenue,Product_Name
404,CA-2014-155208,2014-04-16,4/20/2014,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.072,6,0.2,9.768,4,31.257600000000004,"Avery Hi-Liter Everbold Pen Style Fluorescent Highlighters, 4/Pack"
405,CA-2017-117933,2017-12-24,12/29/2017,Standard Class,RF-19840,Roy Französisch,Consumer,United States,New York City,New York,10024,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,35.91,3,0.0,9.6957,12,35.91,Staple Holder
406,CA-2017-117457,2017-12-08,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,5,0.0,37.7895,12,179.95,Sony 64Gb Class 10 Micro Sdhc R40 Memory Card
407,CA-2017-117457,2017-12-08,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,434.9913,12,959.9808000000002,Sharp Al-1530Cs Digital Copier
408,CA-2017-117457,2017-12-08,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",27.15,5,0.0,13.3035,12,27.15,"Wirebound Message Book, 4 Per Page"
409,CA-2017-117457,2017-12-08,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.024,7,0.2,-112.9527,12,803.2192,"Bevis Round Conference Table Top, X-Base"
410,CA-2017-117457,2017-12-08,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,1,0.0,4.6464,12,9.68,"Wirebound Service Call Books, 5 1/2"" X 4"""
411,CA-2017-117457,2017-12-08,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,28.35,9,0.0,13.608,12,28.35,Self-Adhesive Removable Labels
412,CA-2017-117457,2017-12-08,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,55.98,1,0.0,27.4302,12,55.98,Xerox 1908
413,CA-2017-117457,2017-12-08,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,13,0.15,31.4548,12,1136.30465,O'Sullivan 4-Shelf Bookcase In Odessa Pine
414,CA-2017-117457,2017-12-08,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568,2,0.2,-18.4548,12,90.8544,Novimex High-Tech Fabric Mesh Task Chair
415,CA-2017-142636,2017-11-03,11/7/2017,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,139.86,7,0.0,65.7342,11,139.86,Xerox 191
416,CA-2017-142636,2017-11-03,11/7/2017,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.136,4,0.2,26.8744,11,245.70880000000002,Global Deluxe Office Fabric Chairs
417,CA-2017-122105,2017-06-24,6/28/2017,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,92646,West,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95.92,8,0.0,25.8984,6,95.92,Bulldog Vacuum Base Pencil Sharpener
418,CA-2016-148796,2016-04-14,4/18/2016,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,383.8,5,0.2,38.38,4,307.04,Bevis Steel Folding Chairs
419,CA-2017-154816,2017-11-06,11/10/2017,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,5.78,1,0.0,2.8322,11,5.78,Xerox 1987
420,CA-2017-110478,2017-03-04,3/9/2017,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,4,0.0,2.7028,3,9.32,American Pencil
421,CA-2017-110478,2017-03-04,3/9/2017,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1,0.0,7.015,3,15.25,"White Envelopes, White Envelopes With Clear Poly Window"
422,CA-2014-142048,2014-06-22,6/25/2014,First Class,JE-15745,Joel Eaton,Consumer,United States,Louisville,Colorado,80027,West,TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,196.752,6,0.2,56.5662,6,157.40160000000003,Keytronic 6101 Series - Keyboard - Black
423,CA-2017-125388,2017-10-19,10/23/2017,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,4,0.0,14.7056,10,56.56,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black"
424,CA-2017-125388,2017-10-19,10/23/2017,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,32.7,3,0.0,8.502,10,32.7,Crate-A-Files
425,CA-2017-155705,2017-08-21,8/23/2017,Second Class,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,39212,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0.0,225.264,8,866.4,Hon Multipurpose Stacking Arm Chairs
426,CA-2017-149160,2017-11-23,11/26/2017,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,0.0,11.076,11,28.4,Coloredge Poster Frame
427,CA-2017-149160,2017-11-23,11/26/2017,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,287.92,8,0.0,138.2016,11,287.92,Gbc Velobinder Manual Binding System
428,CA-2014-101476,2014-09-12,9/13/2014,First Class,SD-20485,Shirley Daniels,Home Office,United States,New Rochelle,New York,10801,East,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1,0.0,30.0957,9,69.99,"Epson Workforce Wf-2530 All-In-One Printer, Copier Scanner"
429,CA-2017-152275,2017-10-01,10/8/2017,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,78207,Central,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,6.672,6,0.2,0.5004,10,5.3376,Design Ebony Sketching Pencil
430,US-2016-123750,2016-04-15,4/21/2016,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189.588,2,0.7,-145.3508,4,56.876400000000004,Gbc Proclick 150 Presentation Binding System
431,US-2016-123750,2016-04-15,4/21/2016,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,4,326.99520000000007,Imation Secure+ Hardware Encrypted Usb 2.0 Flash Drive; 16Gb
432,US-2016-123750,2016-04-15,4/21/2016,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,5,0.2,54.7425,4,233.56799999999998,Imation Secure+ Hardware Encrypted Usb 2.0 Flash Drive; 16Gb
433,US-2016-123750,2016-04-15,4/21/2016,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2,0.2,-0.7748,4,3.8144,Woodgrain Magazine Files By Perma
434,CA-2016-127369,2016-06-06,6/7/2016,First Class,DB-13060,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.3,5,0.0,207.147,6,714.3,Letter Size Cart
435,US-2014-150574,2014-12-19,12/25/2014,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,4.812,2,0.7,-3.6892,12,1.4436000000000002,Insertable Tab Post Binder Dividers
436,US-2014-150574,2014-12-19,12/25/2014,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216,South,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,5,0.2,-18.585,12,198.24,Belkin Qode Fastfit Bluetooth Keyboard
437,CA-2016-147375,2016-06-12,6/14/2016,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,3,0.3,43.1991,6,705.5853,"Canon Color Imageclass Mf8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner"
438,CA-2016-147375,2016-06-12,6/14/2016,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,313.488,7,0.2,113.6394,6,250.7904,Xerox 1908
439,CA-2017-130043,2017-09-15,9/19/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,31.872,8,0.2,11.5536,9,25.497600000000002,Xerox 1897
440,CA-2017-157252,2017-01-20,1/23/2017,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.846,3,0.1,2.3094,1,187.06140000000002,Global Deluxe Steno Chair
441,CA-2016-115756,2016-09-05,9/7/2016,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22,1,0.0,3.666,9,12.22,Aluminum Document Frame
442,CA-2016-115756,2016-09-05,9/7/2016,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,0.0,23.3928,9,194.94,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
443,CA-2016-115756,2016-09-05,9/7/2016,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0.0,20.5755,9,70.95,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays
444,CA-2016-115756,2016-09-05,9/7/2016,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0.0,42.0256,9,91.36,"Xerox Color Copier Paper, 11"" X 17"", Ream"
445,CA-2016-115756,2016-09-05,9/7/2016,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,0.0,29.1528,9,242.94,Office Star - Ergonomically Designed Knee Chair
446,CA-2016-115756,2016-09-05,9/7/2016,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,22.05,7,0.0,10.584,9,22.05,Avery 520
447,CA-2017-154214,2017-03-20,3/25/2017,Second Class,TB-21595,Troy Blackwell,Consumer,United States,Columbus,Indiana,47201,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1,0.0,1.3677,3,2.91,"Ge General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
448,CA-2016-166674,2016-04-01,4/3/2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0.0,15.4752,4,59.52,Newell 345
449,CA-2016-166674,2016-04-01,4/3/2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0.0,9.7164,4,161.94,Fellowes Bankers Box Recycled Super Stor/Drawer
450,CA-2016-166674,2016-04-01,4/3/2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6,0.0,71.2476,4,263.88,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener
451,CA-2016-166674,2016-04-01,4/3/2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0.0,7.9248,4,30.48,50 Colored Long Pencils
452,CA-2016-166674,2016-04-01,4/3/2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10004974,Office Supplies,Art,Newell 342,9.84,3,0.0,2.8536,4,9.84,Newell 342
453,CA-2016-166674,2016-04-01,4/3/2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4,0.0,9.1312,4,35.12,Belkin Grip Candy Sheer Case / Cover For Iphone 5 And 5S
454,CA-2017-147277,2017-10-20,10/24/2017,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364,2,0.4,-75.8304,10,170.61839999999998,Chromcraft Rectangular Conference Tables
455,CA-2017-147277,2017-10-20,10/24/2017,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,665.408,2,0.2,66.5408,10,532.3264,Deluxe Rollaway Locking File With Drawer
456,CA-2016-100153,2016-12-13,12/17/2016,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Norman,Oklahoma,73071,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0.0,24.9132,12,63.88,Memorex Mini Travel Drive 16 Gb Usb 2.0 Flash Drive
457,US-2014-110674,2014-02-12,2/18/2014,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.568,2,0.2,-24.294,2,103.65440000000001,"Global Geo Office Task Chair, Gray"
458,US-2016-157945,2016-09-26,10/1/2016,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3,0.3,-96.1146,9,523.2905999999999,Hon 4700 Series Mobuis Mid-Back Task Chairs With Adjustable Arms
459,US-2016-157945,2016-09-26,10/1/2016,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,8.928,2,0.2,3.348,9,7.142400000000001,Staple Envelope
460,CA-2015-109638,2015-12-15,12/22/2015,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner,103.92,4,0.0,36.372,12,103.92,3M Office Air Cleaner
461,CA-2015-109638,2015-12-15,12/22/2015,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,899.91,9,0.0,377.9622,12,899.91,Logitech G700S Rechargeable Gaming Mouse
462,CA-2015-109638,2015-12-15,12/22/2015,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.6006,12,41.0496,Acco D-Ring Binder W/Dubllock
463,CA-2016-109869,2016-04-22,4/29/2016,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,23.56,5,0.2,7.068,4,18.848,Eldon Wave Desk Accessories
464,CA-2016-109869,2016-04-22,4/29/2016,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,6,0.5,-814.4832,4,636.315,Bush Advantage Collection Racetrack Conference Table
465,CA-2016-109869,2016-04-22,4/29/2016,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,28.485,5,0.7,-20.889,4,8.5455,Poly Designer Cover & Back
466,CA-2016-109869,2016-04-22,4/29/2016,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,0.2,-34.758,4,148.3008,Premier Electric Letter Opener
467,CA-2016-109869,2016-04-22,4/29/2016,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272,2,0.2,5.8704,4,62.61760000000001,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone And Remote"
468,US-2015-101399,2015-01-17,1/24/2015,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Park Ridge,Illinois,60068,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744,7,0.6,-312.0614,1,101.89760000000001,Eldon Clustermat Chair Mat With Cordless Antistatic Protection
469,CA-2017-154907,2017-03-31,4/4/2017,Standard Class,DS-13180,David Smith,Corporate,United States,Amarillo,Texas,79109,Central,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,205.3328,2,0.32,-36.2352,3,139.62630399999998,Bush Mission Pointe Library
470,US-2016-100419,2016-12-16,12/20/2016,Second Class,CC-12670,Craig Carreira,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.788,3,0.8,-7.9002,12,0.9575999999999998,Cardinal Hold-It Cd Pocket
471,CA-2015-154144,2015-12-20,12/24/2015,Standard Class,MH-17785,Maya Herman,Corporate,United States,Lindenhurst,New York,11757,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0.0,26.6304,12,55.48,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
472,CA-2014-144666,2014-11-09,11/11/2014,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0.0,3.4092,11,340.92,Safco Boltless Steel Shelving
473,CA-2014-144666,2014-11-09,11/11/2014,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,2,0.15,10.4784,11,189.2661,"Sauder Mission Library With Doors, Fruitwood Finish"
